customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,FamilyIndicator,SupportBundle,StreamingBundle,Treatment_Prob,Treatment,TreatmentEffect,BaseProb,TreatedProb,Y0,Y1,Outcome,uplift_pred,segment
1848-LBZHY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,0,0-1 Year,1,1,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.2089209936642591,Persuadable
6101-IMRMM,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,575.45,1,0-1 Year,1,1,2,0.7,0,0.32,0.5,0.18,0,1,0,0.2576416031700991,Persuadable
8118-TJAFG,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,0,0-1 Year,1,2,2,0.7,0,0.32,0.5,0.18,1,1,1,0.25380151071189727,Persuadable
5429-LWCMV,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,0,0-1 Year,0,1,1,0.5,1,0.32,0.5,0.18,1,1,1,0.2681720161601401,Persuadable
7298-IZWLY,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,0,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.20746876179410662,Persuadable
9758-MFWGD,Female,1,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,0,2-4 Years,1,1,0,0.5,0,0.25,0.15,0.01,1,1,1,0.11456068754584585,Sleeping Dogs
3955-JBZZM,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1641.3,0,1-2 Years,0,0,1,0.3,0,0.2,0.35,0.1499999999999999,1,0,1,0.2541283803071887,Persuadable
1268-ASBGA,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,1,1-2 Years,1,0,1,0.7,1,0.47,0.6000000000000001,0.1300000000000001,1,1,1,0.28487893704917977,Persuadable
8943-URTMR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,1,0-1 Year,0,0,1,0.5,0,0.2,0.35,0.1499999999999999,1,0,1,0.19725143584396548,Sleeping Dogs
4815-TUMEQ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,0,0-1 Year,0,0,0,0.5,1,0.2,0.15,0.01,1,1,1,0.1608580774571723,Sleeping Dogs
4713-LZDRV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,1,0-1 Year,0,0,1,0.7,0,0.35,0.45,0.1,1,1,1,0.2770226572762675,Persuadable
9909-IDLEK,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,0,1-2 Years,1,2,1,0.5,0,0.32,0.5,0.18,1,1,1,0.24319376209837937,Persuadable
4092-OFQZS,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,0,1-2 Years,1,0,0,0.3,0,0.2,0.15,0.01,1,1,1,0.15859250369233632,Sleeping Dogs
1561-BWHIN,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,0,1-2 Years,1,0,0,0.3,0,0.2,0.15,0.01,1,1,1,0.15674395861609244,Sleeping Dogs
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,1,1-2 Years,0,1,1,0.7,0,0.47,0.6000000000000001,0.1300000000000001,1,1,1,0.2756868549304516,Persuadable
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,0,1-2 Years,1,3,2,0.5,1,0.32,0.5,0.18,1,1,1,0.2928063777920876,Persuadable
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,0,2-4 Years,0,1,0,0.5,1,0.22,0.5,0.28,0,1,1,0.1800550903100423,Sleeping Dogs
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,0,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,0,0,0.1894170184322311,Sleeping Dogs
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,0,2-4 Years,0,0,0,0.3,0,0.1,0.2499999999999999,0.1499999999999999,1,0,1,0.12308522444092507,Sleeping Dogs
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,0,4-6 Years,1,2,2,0.7,1,0.37,0.3,0.01,0,1,1,0.2202713242293602,Persuadable
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.19282083407480888,Sleeping Dogs
7762-URZQH,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,1,4-6 Years,1,2,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.17133363098501242,Sleeping Dogs
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,0,4-6 Years,0,2,2,0.5,0,0.22,0.4,0.18,0,0,0,0.2135812346623971,Persuadable
3255-GRXMG,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,0,1-2 Years,1,0,0,0.3,1,0.2,0.35,0.1499999999999999,1,1,1,0.1923427278983229,Sleeping Dogs
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,0,1-2 Years,1,1,0,0.3,1,0.2,0.35,0.1499999999999999,1,1,1,0.19429460992705191,Sleeping Dogs
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,0,4-6 Years,0,2,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05723696902113591,Sleeping Dogs
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,0,4-6 Years,1,0,0,0.5,1,0.25,0.15,0.01,1,1,1,0.1160644064124523,Sleeping Dogs
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,0,4-6 Years,1,3,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.16258320378201363,Sleeping Dogs
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,0,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.2578070378783775,Persuadable
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,0,2-4 Years,0,1,0,0.3,0,0.1,0.35,0.2499999999999999,1,0,1,0.11637090292755202,Sleeping Dogs
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,1,2-4 Years,0,1,2,0.5,0,0.22,0.5,0.28,1,1,1,0.2212571827242865,Persuadable
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,0,1-2 Years,0,2,0,0.3,0,0.2,0.35,0.1499999999999999,0,1,0,0.23103470848294883,Persuadable
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,0,4-6 Years,1,3,1,0.5,0,0.25,0.15,0.01,1,1,1,0.172736035579014,Sleeping Dogs
2911-UREFD,Female,0,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,1,2-4 Years,1,2,2,0.3,1,0.1,0.2499999999999999,0.1499999999999999,0,1,1,0.1426953989214946,Sleeping Dogs
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,1,1-2 Years,0,1,0,0.5,1,0.32,0.5,0.18,0,1,1,0.25483983250105446,Persuadable
5673-TIYIB,Male,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,1,0-1 Year,0,3,0,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.16966893321436338,Sleeping Dogs
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,0,2-4 Years,0,0,0,0.5,1,0.25,0.25,0.01,1,1,1,0.1325301635116806,Sleeping Dogs
7191-ADRGF,Male,0,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,0,2-4 Years,1,2,2,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06544591056773608,Sleeping Dogs
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,0,2-4 Years,1,2,1,0.3,0,0.1,0.35,0.2499999999999999,1,1,1,0.12281521223699504,Sleeping Dogs
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,0,4-6 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.05524384126188948,Sleeping Dogs
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.25503275729527264,Persuadable
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,1,2-4 Years,1,1,1,0.5,1,0.22,0.3,0.0799999999999999,1,1,1,0.199284560841534,Sleeping Dogs
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,0,0-1 Year,1,1,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.221540129211251,Persuadable
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,0,1-2 Years,1,2,2,0.7,0,0.47,0.6000000000000001,0.1300000000000001,0,1,0,0.341596101858755,Persuadable
8050-WYBND,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,0,1-2 Years,1,1,2,0.3,1,0.2,0.15,0.01,0,1,1,0.14645330819986424,Sleeping Dogs
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06661278548997646,Sleeping Dogs
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,0,2-4 Years,1,1,2,0.5,0,0.22,0.4,0.18,1,1,1,0.21507427090709508,Persuadable
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,1,2-4 Years,1,1,2,0.5,0,0.22,0.3,0.0799999999999999,1,1,1,0.1872496116666167,Sleeping Dogs
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,0,0-1 Year,1,0,0,0.5,0,0.2,0.15,0.01,1,1,1,0.15069806141709113,Sleeping Dogs
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,0,4-6 Years,1,3,1,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.1705014052324864,Sleeping Dogs
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,0,1-2 Years,0,2,1,0.5,1,0.32,0.5,0.18,0,1,1,0.27040382606696634,Persuadable
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,0,4-6 Years,1,2,1,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.19926379868306976,Sleeping Dogs
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,0,4-6 Years,1,3,1,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.058705892175845584,Sleeping Dogs
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,0,1-2 Years,1,0,0,0.3,1,0.2,0.15,0.01,1,1,1,0.1569402603725656,Sleeping Dogs
7136-IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,0,2-4 Years,1,3,1,0.3,0,0.1,0.2499999999999999,0.1499999999999999,1,1,1,0.10287866693706996,Sleeping Dogs
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,0,1-2 Years,1,0,0,0.3,1,0.2,0.15,0.01,1,1,1,0.163183148230587,Sleeping Dogs
7074-STDCN,Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,0,2-4 Years,0,1,1,0.3,0,0.1,0.2499999999999999,0.1499999999999999,1,1,1,0.15096091733441308,Sleeping Dogs
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,1,2-4 Years,0,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.0965898344354047,Sleeping Dogs
8739-QOTTN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,0,0-1 Year,1,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.20008657303642863,Persuadable
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,0,4-6 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.05728654252612743,Sleeping Dogs
0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,0,0-1 Year,1,0,1,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.23340344210684727,Persuadable
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,1,0-1 Year,1,2,1,0.8999999999999999,1,0.47,0.6000000000000001,0.1300000000000001,1,0,0,0.3174651233383752,Persuadable
2606-RMDHZ,Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,1,0-1 Year,0,1,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.15886635468982835,Sleeping Dogs
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,0,0-1 Year,1,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.18982267201577624,Sleeping Dogs
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,0,4-6 Years,0,1,1,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06457351408851411,Sleeping Dogs
6266-QHOJZ,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,0,4-6 Years,0,3,0,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.20149165821467863,Persuadable
7269-JISCY,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,0,4-6 Years,0,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06483428992607441,Sleeping Dogs
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,0,4-6 Years,1,4,2,0.5,0,0.22,0.1999999999999999,0.01,0,1,0,0.2047350864085098,Persuadable
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,0,2-4 Years,0,4,0,0.5,0,0.22,0.5,0.28,0,0,0,0.2120787509999486,Persuadable
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,1,0-1 Year,0,0,0,0.7,1,0.35,0.45,0.1,0,1,1,0.265590120115153,Persuadable
6861-OKBCE,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,1,0-1 Year,1,0,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.1924238033607517,Sleeping Dogs
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,1,0-1 Year,0,1,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.24941074265978508,Persuadable
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,0,1-2 Years,0,4,1,0.5,0,0.32,0.5,0.18,1,0,1,0.226921536174585,Persuadable
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,0,4-6 Years,1,3,2,0.5,1,0.22,0.1999999999999999,0.01,0,1,1,0.2304097467383019,Persuadable
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,0,2-4 Years,1,1,1,0.5,1,0.22,0.3,0.0799999999999999,1,0,0,0.0457491957473903,Sleeping Dogs
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,0,1-2 Years,1,0,0,0.3,1,0.2,0.15,0.01,0,1,1,0.1627971891696895,Sleeping Dogs
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,1,2-4 Years,1,2,2,0.7,1,0.37,0.3,0.01,0,1,1,0.2020175312364775,Persuadable
8878-RYUKI,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,0,4-6 Years,0,1,1,0.3,0,0.1,0.2499999999999999,0.1499999999999999,1,1,1,0.15459182964625368,Sleeping Dogs
9633-DENPU,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,0,2-4 Years,1,1,1,0.3,1,0.1,0.2499999999999999,0.1499999999999999,1,1,1,0.10521054950102825,Sleeping Dogs
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,0,1-2 Years,0,1,0,0.3,0,0.2,0.35,0.1499999999999999,0,1,0,0.189527861076581,Sleeping Dogs
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,0,4-6 Years,1,4,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06019406911155866,Sleeping Dogs
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.26959432636445746,Persuadable
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,1,2-4 Years,0,1,1,0.7,0,0.37,0.5000000000000001,0.1300000000000001,1,1,1,0.2421884139262681,Persuadable
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.18042543937460703,Sleeping Dogs
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,0,4-6 Years,1,4,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.17409249620850337,Sleeping Dogs
5371-VYLSX,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,0,4-6 Years,0,2,0,0.7,0,0.37,0.5000000000000001,0.1300000000000001,0,1,0,0.25949401384377274,Persuadable
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,0,2-4 Years,1,4,0,0.3,0,0.1,0.0499999999999999,0.01,0,1,0,0.1429249883768074,Sleeping Dogs
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.24169436553368281,Persuadable
5317-FLPJF,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,0,4-6 Years,0,3,2,0.3,1,0.1,0.0499999999999999,0.01,0,1,1,0.053339715956874284,Sleeping Dogs
7621-VPNET,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,0,2-4 Years,1,2,0,0.5,1,0.22,0.4,0.18,0,1,1,0.19413816447964027,Sleeping Dogs
6034-YMTOB,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.65,399.45,0,0-1 Year,0,1,0,0.5,1,0.2,0.35,0.1499999999999999,0,0,0,0.15265095889625888,Sleeping Dogs
8563-IIOXK,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,1,0-1 Year,1,1,0,0.5,1,0.2,0.15,0.01,1,1,1,0.18623322852548516,Sleeping Dogs
4903-CNOZC,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,1964.6,0,2-4 Years,0,2,1,0.3,0,0.1,0.15,0.0499999999999999,1,1,1,0.10243455041591687,Sleeping Dogs
4353-HYOJD,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,0,2-4 Years,1,1,0,0.3,0,0.1,0.35,0.2499999999999999,0,1,0,0.1354074413132642,Sleeping Dogs
8020-BWHYL,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,1,1-2 Years,0,1,0,0.5,0,0.35,0.45,0.1,1,1,1,0.2484801137239284,Persuadable
7267-FRMJW,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,0,2-4 Years,1,0,0,0.3,1,0.1,0.15,0.0499999999999999,1,1,1,0.11968339021673101,Sleeping Dogs
2982-VPSGI,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,1,0-1 Year,1,0,2,0.7,0,0.32,0.5,0.18,1,0,1,0.2523821008901397,Persuadable
4188-FRABG,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.05,5925.75,0,4-6 Years,1,4,1,0.5,0,0.22,0.4,0.18,0,1,0,0.26104532360464144,Persuadable
8199-ZLLSA,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,1,4-6 Years,0,4,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.16656981401994864,Sleeping Dogs
